"ID","ObjectNumber","Period","Culture","Term","NotType","AATID","AATCN"
"7893","B1979.12.774","19th century","British","British","Culture","300111159","AAT"
"10038","B1979.12.776","18th century-19th century","British","British","Culture","300111159","AAT"
"19328","B1979.12.777","18th century  - 19th century","British","British","Culture","300111159","AAT"
"19329","B1979.12.778","19th century","British","British","Culture","300111159","AAT"
"5959","B1979.12.78","18th century","British","British","Culture","300111159","AAT"
"10419","B1979.12.780","19th century","British","British","Culture","300111159","AAT"
"19330","B1979.12.781","19th century","British","British","Culture","300111159","AAT"
"19373","B1979.12.782","19th century","British","British","Culture","300111159","AAT"
"19374","B1979.12.783","19th century","British","British","Culture","300111159","AAT"
"10362","B1979.12.784","19th century","British","British","Culture","300111159","AAT"
"19375","B1979.12.785","19th century-20th century","Scottish","Scottish","Culture","300111212","AAT"
"11364","B1979.12.786","19th century","British","British","Culture","300111159","AAT"
"10814","B1979.12.787","19th century","British","British","Culture","300111159","AAT"
"19376","B1979.12.788","19th century","British","British","Culture","300111159","AAT"
"11085","B1979.12.789","19th century-20th century","Scottish","Scottish","Culture","300111212","AAT"
"5998","B1979.12.79","18th century","British","British","Culture","300111159","AAT"
"11294","B1979.12.790","19th century","British","British","Culture","300111159","AAT"
"10815","B1979.12.791","19th century","British","British","Culture","300111159","AAT"
"11308","B1979.12.792","19th century-20th century","British","British","Culture","300111159","AAT"
"11361","B1979.12.793","19th century","British","British","Culture","300111159","AAT"
"10816","B1979.12.794","19th century","British","British","Culture","300111159","AAT"
"11362","B1979.12.795","19th century-20th century","British","British","Culture","300111159","AAT"
"10817","B1979.12.796","19th century","British","British","Culture","300111159","AAT"
"10154","B1979.12.798","19th century-20th century","British","British","Culture","300111159","AAT"
"11074","B1979.12.799","19th century-20th century","British","British","Culture","300111159","AAT"
"5751","B1979.12.8","18th century-19th century","British","British","Culture","300111159","AAT"
"5999","B1979.12.80","18th century","British","British","Culture","300111159","AAT"
"11075","B1979.12.800","19th century-20th century","British","British","Culture","300111159","AAT"
"10207","B1979.12.801","19th century","British","British","Culture","300111159","AAT"
"6310","B1979.12.802","19th century","British","British","Culture","300111159","AAT"
"6311","B1979.12.803","19th century","British","British","Culture","300111159","AAT"
"19377","B1979.12.804","19th century","British","British","Culture","300111159","AAT"
"9522","B1979.12.805","18th century-19th century","British","British","Culture","300111159","AAT"
"11363","B1979.12.806","19th century-20th century","British","British","Culture","300111159","AAT"
"11180","B1979.12.807","19th century","British","British","Culture","300111159","AAT"
"5506","B1979.12.808","19th century","British","British","Culture","300111159","AAT"
"19406","B1979.12.809","19th century","British","British","Culture","300111159","AAT"
"6000","B1979.12.81","18th century","British","British","Culture","300111159","AAT"
"6356","B1979.12.810","19th century","British","British","Culture","300111159","AAT"
"6355","B1979.12.811","19th century","British","British","Culture","300111159","AAT"
"11432","B1979.12.812","20th century","British","British","Culture","300111159","AAT"
"19422","B1979.12.814","18th century-19th century","French","French","Culture","300111188","AAT"
"19427","B1979.12.815","19th century","British","British","Culture","300111159","AAT"
"19430","B1979.12.816","19th century","British","British","Culture","300111159","AAT"
"19433","B1979.12.817","19th century-20th century","British","British","Culture","300111159","AAT"
"19437","B1979.12.818","19th century-20th century","British","British","Culture","300111159","AAT"
"19438","B1979.12.819","19th century","British","British","Culture","300111159","AAT"
"6001","B1979.12.82","18th century","British","British","Culture","300111159","AAT"
"19439","B1979.12.820","19th century-20th century","American","American","Culture","300107956","AAT"
"19441","B1979.12.822","19th century-20th century","British","British","Culture","300111159","AAT"
"19442","B1979.12.823","19th century-20th century","British","British","Culture","300111159","AAT"
"19443","B1979.12.824","19th century-20th century","British","British","Culture","300111159","AAT"
"19444","B1979.12.825","19th century-20th century","British","British","Culture","300111159","AAT"
"11037","B1979.12.826","19th century","British","British","Culture","300111159","AAT"
"19445","B1979.12.827","19th century-20th century","British","British","Culture","300111159","AAT"
"22246","B1979.12.828","19th century-20th century","British","British","Culture","300111159","AAT"
"6354","B1979.12.829","19th century","British","British","Culture","300111159","AAT"
"6002","B1979.12.83","18th century","British","British","Culture","300111159","AAT"
"19446","B1979.12.830","18th century-19th century","British","British","Culture","300111159","AAT"
"6003","B1979.12.84","18th century","British","British","Culture","300111159","AAT"
"6004","B1979.12.85","18th century","British","British","Culture","300111159","AAT"
"6005","B1979.12.86","18th century","British","British","Culture","300111159","AAT"
"6006","B1979.12.87","18th century","British","British","Culture","300111159","AAT"
"19529","B1979.12.877","19th century","British","British","Culture","300111159","AAT"
"19530","B1979.12.878","19th century","British","British","Culture","300111159","AAT"
"19531","B1979.12.879","19th century","British","British","Culture","300111159","AAT"
"6007","B1979.12.88","18th century","British","British","Culture","300111159","AAT"
"19532","B1979.12.880","19th century","British","British","Culture","300111159","AAT"
"19533","B1979.12.881","19th century","British","British","Culture","300111159","AAT"
"19534","B1979.12.882","19th century","British","British","Culture","300111159","AAT"
"19535","B1979.12.883","19th century","British","British","Culture","300111159","AAT"
"19536","B1979.12.884","19th century","British","British","Culture","300111159","AAT"
"19537","B1979.12.885","19th century","British","British","Culture","300111159","AAT"
"19539","B1979.12.886","19th century","British","British","Culture","300111159","AAT"
"19540","B1979.12.887","19th century","British","British","Culture","300111159","AAT"
"19543","B1979.12.888","19th century","British","British","Culture","300111159","AAT"
"19545","B1979.12.889","19th century","British","British","Culture","300111159","AAT"
"6008","B1979.12.89","18th century","British","British","Culture","300111159","AAT"
"19547","B1979.12.890","19th century","British","British","Culture","300111159","AAT"
"19549","B1979.12.891","19th century","British","British","Culture","300111159","AAT"
"19551","B1979.12.892","19th century","British","British","Culture","300111159","AAT"
"19553","B1979.12.893","19th century","British","British","Culture","300111159","AAT"
"19555","B1979.12.894","19th century","British","British","Culture","300111159","AAT"
"19556","B1979.12.895","19th century","British","British","Culture","300111159","AAT"
"19558","B1979.12.896","19th century","British","British","Culture","300111159","AAT"
"19559","B1979.12.897","19th century","British","British","Culture","300111159","AAT"
"19561","B1979.12.899","19th century","British","British","Culture","300111159","AAT"
"5767","B1979.12.9","18th century-19th century","British","British","Culture","300111159","AAT"
"6009","B1979.12.90","18th century","British","British","Culture","300111159","AAT"
"19562","B1979.12.900","19th century","British","British","Culture","300111159","AAT"
"19563","B1979.12.901","19th century","British","British","Culture","300111159","AAT"
"19565","B1979.12.902","19th century","British","British","Culture","300111159","AAT"
"19566","B1979.12.903","19th century","British","British","Culture","300111159","AAT"
"19567","B1979.12.904","19th century","British","British","Culture","300111159","AAT"
"19568","B1979.12.905","19th century","British","British","Culture","300111159","AAT"
"19569","B1979.12.906","19th century","British","British","Culture","300111159","AAT"
"19570","B1979.12.907","19th century","British","British","Culture","300111159","AAT"
"19571","B1979.12.908","19th century","British","British","Culture","300111159","AAT"
"19572","B1979.12.909","19th century","British","British","Culture","300111159","AAT"
"6010","B1979.12.91","18th century","British","British","Culture","300111159","AAT"
"19573","B1979.12.910","19th century","British","British","Culture","300111159","AAT"
"19574","B1979.12.911","19th century","British","British","Culture","300111159","AAT"
"19575","B1979.12.912","19th century","British","British","Culture","300111159","AAT"
"19576","B1979.12.913","19th century","British","British","Culture","300111159","AAT"
"19577","B1979.12.914","18th century-19th century","British","British","Culture","300111159","AAT"
"19578","B1979.12.915","18th century-19th century","British","British","Culture","300111159","AAT"
"19579","B1979.12.916","18th century-19th century","British","British","Culture","300111159","AAT"
"19580","B1979.12.917","19th century","British","British","Culture","300111159","AAT"
"19581","B1979.12.918","19th century","British","British","Culture","300111159","AAT"
"19582","B1979.12.919","19th century","British","British","Culture","300111159","AAT"
"6011","B1979.12.92","18th century","British","British","Culture","300111159","AAT"
"19583","B1979.12.920","19th century","British","British","Culture","300111159","AAT"
"19584","B1979.12.921","19th century","British","British","Culture","300111159","AAT"
"19585","B1979.12.922","18th century-19th century","British","British","Culture","300111159","AAT"
"19586","B1979.12.923","18th century-19th century","British","British","Culture","300111159","AAT"
"19587","B1979.12.924","18th century-19th century","British","British","Culture","300111159","AAT"
"19588","B1979.12.925","18th century-19th century","British","British","Culture","300111159","AAT"
"19590","B1979.12.927","18th century-19th century","British","British","Culture","300111159","AAT"
"19591","B1979.12.928","18th century-19th century","British","British","Culture","300111159","AAT"
"19592","B1979.12.929","18th century-19th century","British","British","Culture","300111159","AAT"
"6012","B1979.12.93","18th century","British","British","Culture","300111159","AAT"
"19593","B1979.12.930","18th century-19th century","British","British","Culture","300111159","AAT"
"19595","B1979.12.932","18th century-19th century","British","British","Culture","300111159","AAT"
"19596","B1979.12.933","18th century-19th century","British","British","Culture","300111159","AAT"
"19597","B1979.12.934","18th century-19th century","British","British","Culture","300111159","AAT"
"19598","B1979.12.935","18th century-19th century","British","British","Culture","300111159","AAT"
"19599","B1979.12.936","18th century-19th century","British","British","Culture","300111159","AAT"
"19600","B1979.12.937","18th century-19th century","British","British","Culture","300111159","AAT"
"19601","B1979.12.938","18th century-19th century","British","British","Culture","300111159","AAT"
"19602","B1979.12.939","18th century-19th century","British","British","Culture","300111159","AAT"
"6013","B1979.12.94","18th century","British","British","Culture","300111159","AAT"
"19603","B1979.12.940","18th century-19th century","British","British","Culture","300111159","AAT"
"19604","B1979.12.941","18th century-19th century","British","British","Culture","300111159","AAT"
"19605","B1979.12.942","18th century-19th century","British","British","Culture","300111159","AAT"
"19606","B1979.12.943","18th century-19th century","British","British","Culture","300111159","AAT"
"19607","B1979.12.944","18th century-19th century","British","British","Culture","300111159","AAT"
"19608","B1979.12.945","18th century-19th century","British","British","Culture","300111159","AAT"
"19609","B1979.12.946","18th century-19th century","British","British","Culture","300111159","AAT"
"19610","B1979.12.947","18th century-19th century","British","British","Culture","300111159","AAT"
"19611","B1979.12.948","18th century-19th century","British","British","Culture","300111159","AAT"
"19612","B1979.12.949","18th century-19th century","British","British","Culture","300111159","AAT"
"6014","B1979.12.95","18th century","British","British","Culture","300111159","AAT"
"19613","B1979.12.950","18th century-19th century","British","British","Culture","300111159","AAT"
"19614","B1979.12.951","18th century-19th century","British","British","Culture","300111159","AAT"
"19615","B1979.12.952","18th century-19th century","British","British","Culture","300111159","AAT"
"19616","B1979.12.953","18th century-19th century","British","British","Culture","300111159","AAT"
"19617","B1979.12.954","18th century-19th century","British","British","Culture","300111159","AAT"
"19618","B1979.12.955","18th century-19th century","British","British","Culture","300111159","AAT"
"19645","B1979.12.956","18th century-19th century","British","British","Culture","300111159","AAT"
"19646","B1979.12.957","18th century-19th century","British","British","Culture","300111159","AAT"
"19648","B1979.12.958","18th century-19th century","British","British","Culture","300111159","AAT"
"19649","B1979.12.959","18th century-19th century","British","British","Culture","300111159","AAT"
"6015","B1979.12.96","18th century","British","British","Culture","300111159","AAT"
"19650","B1979.12.960","18th century-19th century","British","British","Culture","300111159","AAT"
"19651","B1979.12.961","18th century-19th century","British","British","Culture","300111159","AAT"
"19652","B1979.12.962","18th century-19th century","British","British","Culture","300111159","AAT"
"19653","B1979.12.963","18th century-19th century","British","British","Culture","300111159","AAT"
"19654","B1979.12.964","18th century-19th century","British","British","Culture","300111159","AAT"
"19655","B1979.12.965","18th century-19th century","British","British","Culture","300111159","AAT"
"19656","B1979.12.966","18th century-19th century","British","British","Culture","300111159","AAT"
"19657","B1979.12.967","18th century-19th century","British","British","Culture","300111159","AAT"
"19658","B1979.12.968","18th century-19th century","British","British","Culture","300111159","AAT"
"19659","B1979.12.969","18th century - 19th century","British","British","Culture","300111159","AAT"
"6016","B1979.12.97","18th century","British","British","Culture","300111159","AAT"
"19660","B1979.12.970","18th century-19th century","British","British","Culture","300111159","AAT"
"19661","B1979.12.971","18th century-19th century","British","British","Culture","300111159","AAT"
"19662","B1979.12.972","18th century-19th century","British","British","Culture","300111159","AAT"
"19663","B1979.12.973","18th century-19th century","British","British","Culture","300111159","AAT"
"19664","B1979.12.974","18th century-19th century","British","British","Culture","300111159","AAT"
"19665","B1979.12.975","18th century-19th century","British","British","Culture","300111159","AAT"
"19666","B1979.12.976","18th century-19th century","British","British","Culture","300111159","AAT"
"19417","B1979.12.977","18th century-19th century","British","British","Culture","300111159","AAT"
"19419","B1979.12.978","18th century-19th century","British","British","Culture","300111159","AAT"
"19420","B1979.12.979","18th century-19th century","British","British","Culture","300111159","AAT"
"6017","B1979.12.98","18th century","British","British","Culture","300111159","AAT"
"19421","B1979.12.980","19th century","British","British","Culture","300111159","AAT"
"19423","B1979.12.981","18th century-19th century","British","British","Culture","300111159","AAT"
"19424","B1979.12.982","18th century-19th century","British","British","Culture","300111159","AAT"
"19425","B1979.12.983","18th century-19th century","British","British","Culture","300111159","AAT"
"19426","B1979.12.984","18th century-19th century","British","British","Culture","300111159","AAT"
"19428","B1979.12.985","18th century-19th century","British","British","Culture","300111159","AAT"
"19429","B1979.12.986","18th century-19th century","British","British","Culture","300111159","AAT"
"19431","B1979.12.987","18th century-19th century","British","British","Culture","300111159","AAT"
"19432","B1979.12.988","18th century-19th century","British","British","Culture","300111159","AAT"
"19434","B1979.12.989","18th century-19th century","British","British","Culture","300111159","AAT"
"6018","B1979.12.99","18th century","British","British","Culture","300111159","AAT"
"19435","B1979.12.990","18th century-19th century","British","British","Culture","300111159","AAT"
"19436","B1979.12.991","18th century-19th century","British","British","Culture","300111159","AAT"
"19474","B1979.12.992","18th century-19th century","British","British","Culture","300111159","AAT"
"19475","B1979.12.993","18th century-19th century","British","British","Culture","300111159","AAT"
"19476","B1979.12.994","18th century-19th century","British","British","Culture","300111159","AAT"
"19477","B1979.12.995","18th century-19th century","British","British","Culture","300111159","AAT"
"19478","B1979.12.996","18th century-19th century","British","British","Culture","300111159","AAT"
"19479","B1979.12.997","18th century-19th century","British","British","Culture","300111159","AAT"
"19480","B1979.12.998","18th century-19th century","British","British","Culture","300111159","AAT"
"19481","B1979.12.999","18th century-19th century","British","British","Culture","300111159","AAT"
"19622","B1979.13","19th-20th century","Scottish","Scottish","Culture","300111212","AAT"
"43409","B1979.14.346","19th - 20th century","British","British","Culture","300111159","AAT"
"43468","B1979.14.362","19th - 20th century","British","British","Culture","300111159","AAT"
"43342","B1979.14.98","19th century","British","British","Culture","300111159","AAT"
"41424","B1979.15","19th century","British","British","Culture","300111159","AAT"
"499","B1979.20","18th century","British","British","Culture","300111159","AAT"
"9832","B1979.21","19th century","British","British","Culture","300111159","AAT"
"11176","B1979.23","19th century","British","British","Culture","300111159","AAT"
"11177","B1979.24","19th century","British","British","Culture","300111159","AAT"
"7122","B1979.26","18th century-19th century","British","British","Culture","300111159","AAT"
"44657","B1979.28","19th century","British","British","Culture","300111159","AAT"
"6315","B1979.31.2","19th century","British","British","Culture","300111159","AAT"
"10345","B1979.31.3","20th century","British","British","Culture","300111159","AAT"
"41268","B1979.33","19th century","British","British","Culture","300111159","AAT"
"44673","B1979.34.1","18th century","Dutch","Dutch","Culture","300111175","AAT"
"44677","B1979.34.2","18th century","British","British","Culture","300111159","AAT"
"41729","B1979.35.1","17th century","British","British","Culture","300111159","AAT"
"41731","B1979.35.2","17th century","British","British","Culture","300111159","AAT"
"1484","B1979.36.1","18th century","British","British","Culture","300111159","AAT"
"1485","B1979.36.2","19th century","British","British","Culture","300111159","AAT"
"5019","B1979.37.1","20th century","British","British","Culture","300111159","AAT"
"493","B1979.4","19th century","British","British","Culture","300111159","AAT"
"10002","B1979.5","18th century","British","British","Culture","300111159","AAT"
"9284","B1979.6.2","19th century","British","British","Culture","300111159","AAT"
"9285","B1979.6.3","19th century","British","British","Culture","300111159","AAT"
"9286","B1979.6.4","18th century","British","British","Culture","300111159","AAT"
"19235","B1979.9","19th century","British","British","Culture","300111159","AAT"
"19679","B1980.1.1","18th century-19th century","British","British","Culture","300111159","AAT"
"19692","B1980.1.10","18th century-19th century","British","British","Culture","300111159","AAT"
"19809","B1980.1.100","18th century-19th century","British","British","Culture","300111159","AAT"
"19810","B1980.1.101","18th century-19th century","British","British","Culture","300111159","AAT"
"19811","B1980.1.102","18th century-19th century","British","British","Culture","300111159","AAT"
"19812","B1980.1.103","18th century-19th century","British","British","Culture","300111159","AAT"
"19813","B1980.1.104","18th century-19th century","British","British","Culture","300111159","AAT"
"19814","B1980.1.105","18th century-19th century","British","British","Culture","300111159","AAT"
"19815","B1980.1.106","18th century-19th century","British","British","Culture","300111159","AAT"
"19816","B1980.1.107","18th century-19th century","British","British","Culture","300111159","AAT"
"19817","B1980.1.108","18th century-19th century","British","British","Culture","300111159","AAT"
"19818","B1980.1.109","18th century-19th century","British","British","Culture","300111159","AAT"
"19697","B1980.1.11","18th century-19th century","British","British","Culture","300111159","AAT"
"19819","B1980.1.110","18th century-19th century","British","British","Culture","300111159","AAT"
"19820","B1980.1.111","18th century-19th century","British","British","Culture","300111159","AAT"
"19821","B1980.1.112","18th century-19th century","British","British","Culture","300111159","AAT"
"19822","B1980.1.113","18th century-19th century","British","British","Culture","300111159","AAT"
"19823","B1980.1.114","18th century-19th century","British","British","Culture","300111159","AAT"
"19824","B1980.1.115","18th century-19th century","British","British","Culture","300111159","AAT"
"19825","B1980.1.116","18th century-19th century","British","British","Culture","300111159","AAT"
"19826","B1980.1.117","18th century-19th century","British","British","Culture","300111159","AAT"
"19827","B1980.1.118","18th century-19th century","British","British","Culture","300111159","AAT"
"19828","B1980.1.119","18th century-19th century","British","British","Culture","300111159","AAT"
"19698","B1980.1.12","18th century-19th century","British","British","Culture","300111159","AAT"
"19829","B1980.1.120","18th century-19th century","British","British","Culture","300111159","AAT"
"19830","B1980.1.121","18th century-19th century","British","British","Culture","300111159","AAT"
"19831","B1980.1.122","18th century-19th century","British","British","Culture","300111159","AAT"
"19832","B1980.1.123","18th century-19th century","British","British","Culture","300111159","AAT"
"19833","B1980.1.124","18th century-19th century","British","British","Culture","300111159","AAT"
"19834","B1980.1.125","18th century-19th century","British","British","Culture","300111159","AAT"
"19835","B1980.1.126","18th century-19th century","British","British","Culture","300111159","AAT"
"19699","B1980.1.13","18th century-19th century","British","British","Culture","300111159","AAT"
"19700","B1980.1.14","18th century-19th century","British","British","Culture","300111159","AAT"
"19701","B1980.1.15","18th century-19th century","British","British","Culture","300111159","AAT"
"19702","B1980.1.16","18th century-19th century","British","British","Culture","300111159","AAT"
"19703","B1980.1.17","18th century-19th century","British","British","Culture","300111159","AAT"
"19704","B1980.1.18","18th century-19th century","British","British","Culture","300111159","AAT"
"19705","B1980.1.19","18th century-19th century","British","British","Culture","300111159","AAT"
"19683","B1980.1.2","18th century-19th century","British","British","Culture","300111159","AAT"
"19707","B1980.1.20","18th century-19th century","British","British","Culture","300111159","AAT"
"19708","B1980.1.21","18th century-19th century","British","British","Culture","300111159","AAT"
"19709","B1980.1.22","18th century-19th century","British","British","Culture","300111159","AAT"
"19710","B1980.1.23","18th century-19th century","British","British","Culture","300111159","AAT"
"19711","B1980.1.24","18th century-19th century","British","British","Culture","300111159","AAT"
"19712","B1980.1.25","18th century-19th century","British","British","Culture","300111159","AAT"
"19714","B1980.1.27","18th century-19th century","British","British","Culture","300111159","AAT"
"19715","B1980.1.28","18th century-19th century","British","British","Culture","300111159","AAT"
"19716","B1980.1.29","18th century-19th century","British","British","Culture","300111159","AAT"
"19684","B1980.1.3","18th century-19th century","British","British","Culture","300111159","AAT"
"19718","B1980.1.30","18th century-19th century","British","British","Culture","300111159","AAT"
"19719","B1980.1.31","18th century-19th century","British","British","Culture","300111159","AAT"
"19720","B1980.1.32","18th century-19th century","British","British","Culture","300111159","AAT"
"19721","B1980.1.33","18th century-19th century","British","British","Culture","300111159","AAT"
"19723","B1980.1.34","18th century-19th century","British","British","Culture","300111159","AAT"
"19733","B1980.1.35","18th century-19th century","British","British","Culture","300111159","AAT"
"19734","B1980.1.36","18th century-19th century","British","British","Culture","300111159","AAT"
"19735","B1980.1.37","18th century-19th century","British","British","Culture","300111159","AAT"
"19737","B1980.1.38","18th century-19th century","British","British","Culture","300111159","AAT"
"19738","B1980.1.39","18th century-19th century","British","British","Culture","300111159","AAT"
"19685","B1980.1.4","18th century-19th century","British","British","Culture","300111159","AAT"
"19739","B1980.1.40","18th century-19th century","British","British","Culture","300111159","AAT"
"19740","B1980.1.41","18th century-19th century","British","British","Culture","300111159","AAT"
"19741","B1980.1.42","18th century-19th century","British","British","Culture","300111159","AAT"
"19742","B1980.1.43","18th century-19th century","British","British","Culture","300111159","AAT"
"19744","B1980.1.44","18th century-19th century","British","British","Culture","300111159","AAT"
"19745","B1980.1.45","18th century-19th century","British","British","Culture","300111159","AAT"
"19746","B1980.1.46","18th century-19th century","British","British","Culture","300111159","AAT"
"19747","B1980.1.47","18th century-19th century","British","British","Culture","300111159","AAT"
"19749","B1980.1.48","18th century-19th century","British","British","Culture","300111159","AAT"
"19750","B1980.1.49","18th century-19th century","British","British","Culture","300111159","AAT"
"19686","B1980.1.5","18th century-19th century","British","British","Culture","300111159","AAT"
"19753","B1980.1.50","18th century-19th century","British","British","Culture","300111159","AAT"
"19756","B1980.1.51","18th century-19th century","British","British","Culture","300111159","AAT"
"19757","B1980.1.52","18th century-19th century","British","British","Culture","300111159","AAT"
"19758","B1980.1.53","18th century-19th century","British","British","Culture","300111159","AAT"
"19760","B1980.1.54","18th century-19th century","British","British","Culture","300111159","AAT"
"19761","B1980.1.55","18th century-19th century","British","British","Culture","300111159","AAT"
"19762","B1980.1.56","18th century-19th century","British","British","Culture","300111159","AAT"
"19763","B1980.1.57","18th century-19th century","British","British","Culture","300111159","AAT"
"19764","B1980.1.58","18th century-19th century","British","British","Culture","300111159","AAT"
"19766","B1980.1.59","18th century-19th century","British","British","Culture","300111159","AAT"
"19687","B1980.1.6","18th century-19th century","British","British","Culture","300111159","AAT"
"19767","B1980.1.60","18th century-19th century","British","British","Culture","300111159","AAT"
"19769","B1980.1.61","18th century-19th century","British","British","Culture","300111159","AAT"
"19770","B1980.1.62","18th century-19th century","British","British","Culture","300111159","AAT"
"19771","B1980.1.63","18th century-19th century","British","British","Culture","300111159","AAT"
"19773","B1980.1.64","18th century-19th century","British","British","Culture","300111159","AAT"
"19774","B1980.1.65","18th century-19th century","British","British","Culture","300111159","AAT"
"19775","B1980.1.66","18th century-19th century","British","British","Culture","300111159","AAT"
"19776","B1980.1.67","18th century-19th century","British","British","Culture","300111159","AAT"
"19777","B1980.1.68","18th century-19th century","British","British","Culture","300111159","AAT"
"19778","B1980.1.69","18th century-19th century","British","British","Culture","300111159","AAT"
"19688","B1980.1.7","18th century-19th century","British","British","Culture","300111159","AAT"
"19779","B1980.1.70","18th century-19th century","British","British","Culture","300111159","AAT"
"19780","B1980.1.71","18th century-19th century","British","British","Culture","300111159","AAT"
"19781","B1980.1.72","18th century-19th century","British","British","Culture","300111159","AAT"
"19782","B1980.1.73","18th century-19th century","British","British","Culture","300111159","AAT"
"19783","B1980.1.74","18th century-19th century","British","British","Culture","300111159","AAT"
"19784","B1980.1.75","18th century-19th century","British","British","Culture","300111159","AAT"
"19785","B1980.1.76","18th century-19th century","British","British","Culture","300111159","AAT"
"19786","B1980.1.77","18th century-19th century","British","British","Culture","300111159","AAT"
"19787","B1980.1.78","18th century-19th century","British","British","Culture","300111159","AAT"
"19788","B1980.1.79","18th century-19th century","British","British","Culture","300111159","AAT"
"19689","B1980.1.8","18th century-19th century","British","British","Culture","300111159","AAT"
"19789","B1980.1.80","18th century-19th century","British","British","Culture","300111159","AAT"
"19790","B1980.1.81","18th century-19th century","British","British","Culture","300111159","AAT"
"19791","B1980.1.82","18th century-19th century","British","British","Culture","300111159","AAT"
"19792","B1980.1.83","18th century-19th century","British","British","Culture","300111159","AAT"
"19793","B1980.1.84","18th century-19th century","British","British","Culture","300111159","AAT"
"19794","B1980.1.85","18th century-19th century","British","British","Culture","300111159","AAT"
"19795","B1980.1.86","18th century-19th century","British","British","Culture","300111159","AAT"
"19796","B1980.1.87","18th century-19th century","British","British","Culture","300111159","AAT"
"19797","B1980.1.88","18th century-19th century","British","British","Culture","300111159","AAT"
"19798","B1980.1.89","18th century-19th century","British","British","Culture","300111159","AAT"
"19690","B1980.1.9","18th century-19th century","British","British","Culture","300111159","AAT"
"19799","B1980.1.90","18th century-19th century","British","British","Culture","300111159","AAT"
"19800","B1980.1.91","18th century-19th century","British","British","Culture","300111159","AAT"
"19801","B1980.1.92","18th century-19th century","British","British","Culture","300111159","AAT"
"19802","B1980.1.93","18th century-19th century","British","British","Culture","300111159","AAT"
"19803","B1980.1.94","18th century-19th century","British","British","Culture","300111159","AAT"
"19804","B1980.1.95","18th century-19th century","British","British","Culture","300111159","AAT"
"19805","B1980.1.96","18th century-19th century","British","British","Culture","300111159","AAT"
"19806","B1980.1.97","18th century-19th century","British","British","Culture","300111159","AAT"
"19807","B1980.1.98","18th century-19th century","British","British","Culture","300111159","AAT"
"19808","B1980.1.99","18th century-19th century","British","British","Culture","300111159","AAT"
"11178","B1980.12","19th century","British","British","Culture","300111159","AAT"
"10342","B1980.15","20th century","British","British","Culture","300111159","AAT"
"9404","B1980.17.21","19th century","British","British","Culture","300111159","AAT"
"9256","B1980.2","18th century","British","British","Culture","300111159","AAT"
"10773","B1980.22.1","19th century","British","British","Culture","300111159","AAT"
"9181","B1980.23","19th century","British","British","Culture","300111159","AAT"
"11179","B1980.25.2","19th century","British","British","Culture","300111159","AAT"
"20241","B1980.26","19th century","British","British","Culture","300111159","AAT"
"10894","B1980.3","19th century","British","British","Culture","300111159","AAT"
"6344","B1980.30","18th century","British","British","Culture","300111159","AAT"
"1486","B1980.34","19th century","British","British","Culture","300111159","AAT"
"1487","B1980.35","19th century","British","British","Culture","300111159","AAT"
"20244","B1980.36.2","19th century-20th century","British","British","Culture","300111159","AAT"
"20245","B1980.36.3","19th century-20th century","British","British","Culture","300111159","AAT"
"20246","B1980.36.4","19th century-20th century","British","British","Culture","300111159","AAT"
"20248","B1980.36.6","19th century-20th century","British","British","Culture","300111159","AAT"
"20249","B1980.36.7","19th century-20th century","British","British","Culture","300111159","AAT"
"20250","B1980.37","19th century-20th century","British","British","Culture","300111159","AAT"
"9712","B1980.38.1","19th century","British","British","Culture","300111159","AAT"
"20251","B1980.38.3","18th century-19th century","British","British","Culture","300111159","AAT"
"10240","B1980.38.4","18th century-19th century","Irish","Irish","Culture","300111259","AAT"
"6091","B1980.39","19th century","British","British","Culture","300111159","AAT"
"20252","B1980.40","18th century","British","British","Culture","300111159","AAT"
"8557","B1980.41.1","19th century","British","British","Culture","300111159","AAT"
"8564","B1980.41.2","19th century","British","British","Culture","300111159","AAT"
"10019","B1980.5","19th century-20th century","British","British","Culture","300111159","AAT"
"503","B1980.7","19th century","British","British","Culture","300111159","AAT"
"6809","B1980.9","19th century","Irish","Irish","Culture","300111259","AAT"
"9573","B1981.1","18th century-19th century","British","British","Culture","300111159","AAT"
"19840","B1981.10","19th century","British","British","Culture","300111159","AAT"
"6818","B1981.12","19th century","British","British","Culture","300111159","AAT"
"512","B1981.13.2","19th century","British","British","Culture","300111159","AAT"
"9009","B1981.15","19th century","British","British","Culture","300111159","AAT"
"19841","B1981.16","19th century","British","British","Culture","300111159","AAT"
"5801","B1981.17","18th century","British","British","Culture","300111159","AAT"
"9648","B1981.18","18th century","British","British","Culture","300111159","AAT"
"9728","B1981.19.1","20th century","British","British","Culture","300111159","AAT"
"9742","B1981.19.10","20th century","British","British","Culture","300111159","AAT"
"66367","B1981.19.1V","20th century","British","British","Culture","300111159","AAT"
"9729","B1981.19.2","20th century","British","British","Culture","300111159","AAT"
"9730","B1981.19.3","20th century","British","British","Culture","300111159","AAT"
"9731","B1981.19.4","20th century","British","British","Culture","300111159","AAT"
"9732","B1981.19.5","20th century","British","British","Culture","300111159","AAT"
"9733","B1981.19.6","20th century","British","British","Culture","300111159","AAT"
"9734","B1981.19.7","20th century","British","British","Culture","300111159","AAT"
"9740","B1981.19.8","20th century","British","British","Culture","300111159","AAT"
"9741","B1981.19.9","20th century","British","British","Culture","300111159","AAT"
