"ObjectID","exhibitionID","ExhTitle","","beginISO","CurDate","ExhDate"
"50760","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50761","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50762","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50763","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50764","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50765","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50766","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50767","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50768","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50769","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50770","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50771","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50772","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50773","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50774","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50775","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50776","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50777","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50778","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50779","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50780","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50781","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50782","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50783","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50784","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"50785","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"51894","140","The Golden Age of Watercolors : The Hickman Bacon Collection","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","The Golden Age of Watercolors : The Hickman Bacon Collection, October 10, 2002-January 5, 2003"
"9245","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"12132","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"46072","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"7814","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"10772","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"15258","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"20681","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"5473","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"19845","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"7809","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"5580","176","Romantic Watercolor : Exhibition Watercolors &amp; Technique","October 10, 2002-January 5, 2003","2002-10-10          ","04 Nov 2013 13:56:09","Romantic Watercolor : Exhibition Watercolors &amp; Technique, October 10, 2002-January 5, 2003"
"653","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"660","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"663","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"665","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"662","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"652","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"38543","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"38526","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"8093","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"8091","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"8086","113","Masters of British Painting: John Constable","October 8, 2002-January 13, 2003","2002-10-08          ","04 Nov 2013 13:56:09","Masters of British Painting: John Constable, October 8, 2002-January 13, 2003"
"1352","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"42312","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"42311","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"5028","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"41371","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"41809","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"47704","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"41903","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"41912","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"41918","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"41932","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"41361","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"46770","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"40726","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"40727","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"41337","154","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art","September 25, 2002-April 28, 2003","2002-09-25          ","04 Nov 2013 13:56:09","Sojourn at Home: Sporting Paintings from the Paul Mellon Bequest at the Yale Center for British Art, September 25, 2002-April 28, 2003"
"52051","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"52052","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"5001","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30839","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"31444","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"31454","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"22923","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"5490","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"15826","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"15836","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"15929","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"15975","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"16261","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"16294","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"16295","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"51436","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"25941","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"26108","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"26154","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"26157","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"26249","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30567","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30614","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30834","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30842","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"31008","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"31253","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29069","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29314","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29321","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29322","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29323","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29325","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29349","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29367","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29370","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"29371","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30758","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30767","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30778","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30841","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30848","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30690","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30692","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"30694","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"25491","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"25489","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"37689","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"37693","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"36918","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"37092","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"37094","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"49410","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"37298","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"37337","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
"37364","166","The Romantic Landscape Prints - The Chiaroscuro of Nature","September 25-December 29, 2002","2002-09-25          ","04 Nov 2013 13:56:09","The Romantic Landscape Prints - The Chiaroscuro of Nature, September 25-December 29, 2002"
