"ID","Rlink"
"5210","http://collections.britishart.yale.edu/vufind/Record/1669463"
"5211","http://collections.britishart.yale.edu/vufind/Record/1669464"
"5212","http://collections.britishart.yale.edu/vufind/Record/1669465"
"5213","http://collections.britishart.yale.edu/vufind/Record/1669466"
"5215","http://collections.britishart.yale.edu/vufind/Record/1669467"
"5216","http://collections.britishart.yale.edu/vufind/Record/1669468"
"5217","http://collections.britishart.yale.edu/vufind/Record/1669469"
"5218","http://collections.britishart.yale.edu/vufind/Record/1669470"
"5220","http://collections.britishart.yale.edu/vufind/Record/1669472"
"5221","http://collections.britishart.yale.edu/vufind/Record/1669473"
"5223","http://collections.britishart.yale.edu/vufind/Record/1669475"
"5225","http://collections.britishart.yale.edu/vufind/Record/1669476"
"5226","http://collections.britishart.yale.edu/vufind/Record/1669477"
"5227","http://collections.britishart.yale.edu/vufind/Record/1669478"
"5228","http://collections.britishart.yale.edu/vufind/Record/1669479"
"5229","http://collections.britishart.yale.edu/vufind/Record/1669480"
"52309","http://collections.britishart.yale.edu/vufind/Record/1669482"
"5231","http://collections.britishart.yale.edu/vufind/Record/1669483"
"52316","http://collections.britishart.yale.edu/vufind/Record/1669485"
"5232","http://collections.britishart.yale.edu/vufind/Record/1669486"
"5233","http://collections.britishart.yale.edu/vufind/Record/1669487"
"5234","http://collections.britishart.yale.edu/vufind/Record/1669488"
"5235","http://collections.britishart.yale.edu/vufind/Record/1669489"
"5237","http://collections.britishart.yale.edu/vufind/Record/1669490"
"5238","http://collections.britishart.yale.edu/vufind/Record/1669491"
"5239","http://collections.britishart.yale.edu/vufind/Record/1669492"
"5240","http://collections.britishart.yale.edu/vufind/Record/1669494"
"5241","http://collections.britishart.yale.edu/vufind/Record/1669495"
"52414","http://collections.britishart.yale.edu/vufind/Record/1669496"
"5242","http://collections.britishart.yale.edu/vufind/Record/1669497"
"5243","http://collections.britishart.yale.edu/vufind/Record/1669498"
"5244","http://collections.britishart.yale.edu/vufind/Record/1669499"
"5245","http://collections.britishart.yale.edu/vufind/Record/1669500"
"5246","http://collections.britishart.yale.edu/vufind/Record/1669501"
"52500","http://collections.britishart.yale.edu/vufind/Record/1669503"
"5254","http://collections.britishart.yale.edu/vufind/Record/1669504"
"5255","http://collections.britishart.yale.edu/vufind/Record/1669505"
"5256","http://collections.britishart.yale.edu/vufind/Record/1669506"
"5257","http://collections.britishart.yale.edu/vufind/Record/1669507"
"5258","http://collections.britishart.yale.edu/vufind/Record/1669508"
"5259","http://collections.britishart.yale.edu/vufind/Record/1669509"
"5260","http://collections.britishart.yale.edu/vufind/Record/1669511"
"5261","http://collections.britishart.yale.edu/vufind/Record/1669512"
"5262","http://collections.britishart.yale.edu/vufind/Record/1669513"
"5263","http://collections.britishart.yale.edu/vufind/Record/1669514"
"5264","http://collections.britishart.yale.edu/vufind/Record/1669515"
"5265","http://collections.britishart.yale.edu/vufind/Record/1669516"
"5268","http://collections.britishart.yale.edu/vufind/Record/1669517"
"5269","http://collections.britishart.yale.edu/vufind/Record/1669518"
"5270","http://collections.britishart.yale.edu/vufind/Record/1669520"
"5271","http://collections.britishart.yale.edu/vufind/Record/1669521"
"5272","http://collections.britishart.yale.edu/vufind/Record/1669522"
"5273","http://collections.britishart.yale.edu/vufind/Record/1669523"
"5274","http://collections.britishart.yale.edu/vufind/Record/1669524"
"5275","http://collections.britishart.yale.edu/vufind/Record/1669525"
"5276","http://collections.britishart.yale.edu/vufind/Record/1669526"
"5277","http://collections.britishart.yale.edu/vufind/Record/1669527"
"5278","http://collections.britishart.yale.edu/vufind/Record/1669528"
"5279","http://collections.britishart.yale.edu/vufind/Record/1669529"
"5280","http://collections.britishart.yale.edu/vufind/Record/1669532"
"5281","http://collections.britishart.yale.edu/vufind/Record/1669533"
"5282","http://collections.britishart.yale.edu/vufind/Record/1669534"
"5283","http://collections.britishart.yale.edu/vufind/Record/1669537"
"5284","http://collections.britishart.yale.edu/vufind/Record/1669538"
"5285","http://collections.britishart.yale.edu/vufind/Record/1669539"
"52853","http://collections.britishart.yale.edu/vufind/Record/1669540"
"5286","http://collections.britishart.yale.edu/vufind/Record/1669541"
"5287","http://collections.britishart.yale.edu/vufind/Record/1669542"
"5288","http://collections.britishart.yale.edu/vufind/Record/1669543"
"5289","http://collections.britishart.yale.edu/vufind/Record/1669544"
"5290","http://collections.britishart.yale.edu/vufind/Record/1669546"
"5291","http://collections.britishart.yale.edu/vufind/Record/1669547"
"5292","http://collections.britishart.yale.edu/vufind/Record/1669548"
"5293","http://collections.britishart.yale.edu/vufind/Record/1669549"
"5294","http://collections.britishart.yale.edu/vufind/Record/1669550"
"5295","http://collections.britishart.yale.edu/vufind/Record/1669551"
"5296","http://collections.britishart.yale.edu/vufind/Record/1669552"
"5297","http://collections.britishart.yale.edu/vufind/Record/1669553"
"5298","http://collections.britishart.yale.edu/vufind/Record/1669554"
"52986","http://collections.britishart.yale.edu/vufind/Record/1669555"
"5299","http://collections.britishart.yale.edu/vufind/Record/1669556"
"5300","http://collections.britishart.yale.edu/vufind/Record/1669559"
"5301","http://collections.britishart.yale.edu/vufind/Record/1669560"
"5302","http://collections.britishart.yale.edu/vufind/Record/1669561"
"5303","http://collections.britishart.yale.edu/vufind/Record/1669562"
"5304","http://collections.britishart.yale.edu/vufind/Record/1669563"
"5305","http://collections.britishart.yale.edu/vufind/Record/1669564"
"5306","http://collections.britishart.yale.edu/vufind/Record/1669565"
"5307","http://collections.britishart.yale.edu/vufind/Record/1669566"
"5308","http://collections.britishart.yale.edu/vufind/Record/1669567"
"5309","http://collections.britishart.yale.edu/vufind/Record/1669568"
"5310","http://collections.britishart.yale.edu/vufind/Record/1669570"
"5311","http://collections.britishart.yale.edu/vufind/Record/1669571"
"5312","http://collections.britishart.yale.edu/vufind/Record/1669572"
"5313","http://collections.britishart.yale.edu/vufind/Record/1669573"
"5314","http://collections.britishart.yale.edu/vufind/Record/1669574"
"5315","http://collections.britishart.yale.edu/vufind/Record/1669575"
"5316","http://collections.britishart.yale.edu/vufind/Record/1669576"
"5317","http://collections.britishart.yale.edu/vufind/Record/1669577"
"5318","http://collections.britishart.yale.edu/vufind/Record/1669578"
"5319","http://collections.britishart.yale.edu/vufind/Record/1669579"
"5320","http://collections.britishart.yale.edu/vufind/Record/1669581"
"5321","http://collections.britishart.yale.edu/vufind/Record/1669582"
"5322","http://collections.britishart.yale.edu/vufind/Record/1669583"
"5323","http://collections.britishart.yale.edu/vufind/Record/1669584"
"5324","http://collections.britishart.yale.edu/vufind/Record/1669585"
"5325","http://collections.britishart.yale.edu/vufind/Record/1669586"
"5326","http://collections.britishart.yale.edu/vufind/Record/1669587"
"53261","http://collections.britishart.yale.edu/vufind/Record/1669588"
"5327","http://collections.britishart.yale.edu/vufind/Record/1669589"
"5328","http://collections.britishart.yale.edu/vufind/Record/1669590"
"5329","http://collections.britishart.yale.edu/vufind/Record/1669591"
"5330","http://collections.britishart.yale.edu/vufind/Record/1669593"
"5331","http://collections.britishart.yale.edu/vufind/Record/1669594"
"5332","http://collections.britishart.yale.edu/vufind/Record/1669595"
"5333","http://collections.britishart.yale.edu/vufind/Record/1669596"
"5334","http://collections.britishart.yale.edu/vufind/Record/1669597"
"5335","http://collections.britishart.yale.edu/vufind/Record/1669598"
"5336","http://collections.britishart.yale.edu/vufind/Record/1669599"
"53369","http://collections.britishart.yale.edu/vufind/Record/1669601"
"5337","http://collections.britishart.yale.edu/vufind/Record/1669602"
"5338","http://collections.britishart.yale.edu/vufind/Record/1669603"
"5339","http://collections.britishart.yale.edu/vufind/Record/1669604"
"5340","http://collections.britishart.yale.edu/vufind/Record/1669606"
"5341","http://collections.britishart.yale.edu/vufind/Record/1669607"
"5342","http://collections.britishart.yale.edu/vufind/Record/1669608"
"5343","http://collections.britishart.yale.edu/vufind/Record/1669610"
"5344","http://collections.britishart.yale.edu/vufind/Record/1669611"
"5345","http://collections.britishart.yale.edu/vufind/Record/1669612"
"5346","http://collections.britishart.yale.edu/vufind/Record/1669613"
"5347","http://collections.britishart.yale.edu/vufind/Record/1669614"
"5348","http://collections.britishart.yale.edu/vufind/Record/1669615"
"5349","http://collections.britishart.yale.edu/vufind/Record/1669616"
"5350","http://collections.britishart.yale.edu/vufind/Record/1669618"
"5351","http://collections.britishart.yale.edu/vufind/Record/1669619"
"5352","http://collections.britishart.yale.edu/vufind/Record/1669620"
"5353","http://collections.britishart.yale.edu/vufind/Record/1669621"
"5354","http://collections.britishart.yale.edu/vufind/Record/1669622"
"5355","http://collections.britishart.yale.edu/vufind/Record/1669623"
"5356","http://collections.britishart.yale.edu/vufind/Record/1669624"
"5357","http://collections.britishart.yale.edu/vufind/Record/1669625"
"5358","http://collections.britishart.yale.edu/vufind/Record/1669626"
"5359","http://collections.britishart.yale.edu/vufind/Record/1669627"
"5360","http://collections.britishart.yale.edu/vufind/Record/1669629"
"5361","http://collections.britishart.yale.edu/vufind/Record/1669630"
"5362","http://collections.britishart.yale.edu/vufind/Record/1669631"
"5363","http://collections.britishart.yale.edu/vufind/Record/1669632"
"5364","http://collections.britishart.yale.edu/vufind/Record/1669633"
"5365","http://collections.britishart.yale.edu/vufind/Record/1669634"
"53654","http://collections.britishart.yale.edu/vufind/Record/1669635"
"5366","http://collections.britishart.yale.edu/vufind/Record/1669636"
"5367","http://collections.britishart.yale.edu/vufind/Record/1669637"
"5368","http://collections.britishart.yale.edu/vufind/Record/1669638"
"5369","http://collections.britishart.yale.edu/vufind/Record/1669639"
"5370","http://collections.britishart.yale.edu/vufind/Record/1669641"
"5371","http://collections.britishart.yale.edu/vufind/Record/1669642"
"5372","http://collections.britishart.yale.edu/vufind/Record/1669643"
"5373","http://collections.britishart.yale.edu/vufind/Record/1669644"
"5374","http://collections.britishart.yale.edu/vufind/Record/1669645"
"5375","http://collections.britishart.yale.edu/vufind/Record/1669647"
"5376","http://collections.britishart.yale.edu/vufind/Record/1669649"
"5377","http://collections.britishart.yale.edu/vufind/Record/1669651"
"5378","http://collections.britishart.yale.edu/vufind/Record/1669652"
"5379","http://collections.britishart.yale.edu/vufind/Record/1669653"
"5380","http://collections.britishart.yale.edu/vufind/Record/1669655"
"5381","http://collections.britishart.yale.edu/vufind/Record/1669656"
"5382","http://collections.britishart.yale.edu/vufind/Record/1669657"
"5383","http://collections.britishart.yale.edu/vufind/Record/1669658"
"5384","http://collections.britishart.yale.edu/vufind/Record/1669659"
"5385","http://collections.britishart.yale.edu/vufind/Record/1669660"
"5386","http://collections.britishart.yale.edu/vufind/Record/1669661"
"5387","http://collections.britishart.yale.edu/vufind/Record/1669662"
"5388","http://collections.britishart.yale.edu/vufind/Record/1669663"
"5389","http://collections.britishart.yale.edu/vufind/Record/1669664"
"5390","http://collections.britishart.yale.edu/vufind/Record/1669666"
"5391","http://collections.britishart.yale.edu/vufind/Record/1669667"
"5392","http://collections.britishart.yale.edu/vufind/Record/1669668"
"5393","http://collections.britishart.yale.edu/vufind/Record/1669669"
"5394","http://collections.britishart.yale.edu/vufind/Record/1669670"
"5395","http://collections.britishart.yale.edu/vufind/Record/1669671"
"5396","http://collections.britishart.yale.edu/vufind/Record/1669672"
"5397","http://collections.britishart.yale.edu/vufind/Record/1669673"
"5398","http://collections.britishart.yale.edu/vufind/Record/1669674"
"5399","http://collections.britishart.yale.edu/vufind/Record/1669675"
"5400","http://collections.britishart.yale.edu/vufind/Record/1669678"
"5401","http://collections.britishart.yale.edu/vufind/Record/1669679"
"5403","http://collections.britishart.yale.edu/vufind/Record/1669680"
"5407","http://collections.britishart.yale.edu/vufind/Record/1669683"
"54346","http://collections.britishart.yale.edu/vufind/Record/1669700"
"54347","http://collections.britishart.yale.edu/vufind/Record/1669701"
"54364","http://collections.britishart.yale.edu/vufind/Record/1669702"
"54378","http://collections.britishart.yale.edu/vufind/Record/1669703"
"54424","http://collections.britishart.yale.edu/vufind/Record/1669705"
"54425","http://collections.britishart.yale.edu/vufind/Record/1669706"
"54472","http://collections.britishart.yale.edu/vufind/Record/1669710"
"54477","http://collections.britishart.yale.edu/vufind/Record/1669711"
"5449","http://collections.britishart.yale.edu/vufind/Record/1669712"
"5451","http://collections.britishart.yale.edu/vufind/Record/1669714"
"5452","http://collections.britishart.yale.edu/vufind/Record/1669715"
"5453","http://collections.britishart.yale.edu/vufind/Record/1669716"
"5454","http://collections.britishart.yale.edu/vufind/Record/1669717"
"5455","http://collections.britishart.yale.edu/vufind/Record/1669718"
"5456","http://collections.britishart.yale.edu/vufind/Record/1669719"
"5457","http://collections.britishart.yale.edu/vufind/Record/1669720"
"5458","http://collections.britishart.yale.edu/vufind/Record/1669721"
"5459","http://collections.britishart.yale.edu/vufind/Record/1669722"
"5460","http://collections.britishart.yale.edu/vufind/Record/1669724"
"5461","http://collections.britishart.yale.edu/vufind/Record/1669725"
"5462","http://collections.britishart.yale.edu/vufind/Record/1669726"
"5463","http://collections.britishart.yale.edu/vufind/Record/1669727"
"5464","http://collections.britishart.yale.edu/vufind/Record/1669728"
"5465","http://collections.britishart.yale.edu/vufind/Record/1669729"
"54659","http://collections.britishart.yale.edu/vufind/Record/1669730"
"5466","http://collections.britishart.yale.edu/vufind/Record/1669731"
"5467","http://collections.britishart.yale.edu/vufind/Record/1669732"
"5468","http://collections.britishart.yale.edu/vufind/Record/1669733"
"5469","http://collections.britishart.yale.edu/vufind/Record/1669734"
"5470","http://collections.britishart.yale.edu/vufind/Record/1669736"
"5471","http://collections.britishart.yale.edu/vufind/Record/1669737"
"5472","http://collections.britishart.yale.edu/vufind/Record/1669739"
"5473","http://collections.britishart.yale.edu/vufind/Record/1669740"
"54733","http://collections.britishart.yale.edu/vufind/Record/1669742"
"5474","http://collections.britishart.yale.edu/vufind/Record/1669743"
"5475","http://collections.britishart.yale.edu/vufind/Record/1669744"
"5476","http://collections.britishart.yale.edu/vufind/Record/1669745"
"5477","http://collections.britishart.yale.edu/vufind/Record/1669746"
"5478","http://collections.britishart.yale.edu/vufind/Record/1669747"
"5479","http://collections.britishart.yale.edu/vufind/Record/1669748"
"5480","http://collections.britishart.yale.edu/vufind/Record/1669750"
"5481","http://collections.britishart.yale.edu/vufind/Record/1669751"
"5482","http://collections.britishart.yale.edu/vufind/Record/1669752"
"5483","http://collections.britishart.yale.edu/vufind/Record/1669753"
"5484","http://collections.britishart.yale.edu/vufind/Record/1669754"
"5485","http://collections.britishart.yale.edu/vufind/Record/1669755"
"5486","http://collections.britishart.yale.edu/vufind/Record/1669756"
"5487","http://collections.britishart.yale.edu/vufind/Record/1669757"
"5488","http://collections.britishart.yale.edu/vufind/Record/1669758"
"5489","http://collections.britishart.yale.edu/vufind/Record/1669759"
"5490","http://collections.britishart.yale.edu/vufind/Record/1669761"
"5491","http://collections.britishart.yale.edu/vufind/Record/1669762"
"5492","http://collections.britishart.yale.edu/vufind/Record/1669763"
"54922","http://collections.britishart.yale.edu/vufind/Record/1669764"
"5493","http://collections.britishart.yale.edu/vufind/Record/1669765"
"5494","http://collections.britishart.yale.edu/vufind/Record/1669766"
"54943","http://collections.britishart.yale.edu/vufind/Record/1669768"
"54944","http://collections.britishart.yale.edu/vufind/Record/1669769"
"54945","http://collections.britishart.yale.edu/vufind/Record/1669770"
"5495","http://collections.britishart.yale.edu/vufind/Record/1669771"
"5496","http://collections.britishart.yale.edu/vufind/Record/1669772"
"5497","http://collections.britishart.yale.edu/vufind/Record/1669773"
"5498","http://collections.britishart.yale.edu/vufind/Record/1669774"
"5499","http://collections.britishart.yale.edu/vufind/Record/1669775"
"5500","http://collections.britishart.yale.edu/vufind/Record/1669777"
"5501","http://collections.britishart.yale.edu/vufind/Record/1669778"
"5502","http://collections.britishart.yale.edu/vufind/Record/1669779"
"5503","http://collections.britishart.yale.edu/vufind/Record/1669780"
"5504","http://collections.britishart.yale.edu/vufind/Record/1669781"
"5505","http://collections.britishart.yale.edu/vufind/Record/1669782"
"5506","http://collections.britishart.yale.edu/vufind/Record/1669783"
"5508","http://collections.britishart.yale.edu/vufind/Record/1669784"
"5509","http://collections.britishart.yale.edu/vufind/Record/1669785"
"5510","http://collections.britishart.yale.edu/vufind/Record/1669787"
"5511","http://collections.britishart.yale.edu/vufind/Record/1669788"
"5512","http://collections.britishart.yale.edu/vufind/Record/1669789"
"5513","http://collections.britishart.yale.edu/vufind/Record/1669790"
"5514","http://collections.britishart.yale.edu/vufind/Record/1669791"
"5515","http://collections.britishart.yale.edu/vufind/Record/1669792"
"5516","http://collections.britishart.yale.edu/vufind/Record/1669793"
"5517","http://collections.britishart.yale.edu/vufind/Record/1669794"
"5518","http://collections.britishart.yale.edu/vufind/Record/1669795"
"5520","http://collections.britishart.yale.edu/vufind/Record/1669798"
"5521","http://collections.britishart.yale.edu/vufind/Record/1669799"
"5522","http://collections.britishart.yale.edu/vufind/Record/1669800"
"5523","http://collections.britishart.yale.edu/vufind/Record/1669801"
"5524","http://collections.britishart.yale.edu/vufind/Record/1669802"
"5525","http://collections.britishart.yale.edu/vufind/Record/1669803"
"5526","http://collections.britishart.yale.edu/vufind/Record/1669804"
"5527","http://collections.britishart.yale.edu/vufind/Record/1669805"
"5528","http://collections.britishart.yale.edu/vufind/Record/1669806"
"5529","http://collections.britishart.yale.edu/vufind/Record/1669807"
"5530","http://collections.britishart.yale.edu/vufind/Record/1669809"
"5531","http://collections.britishart.yale.edu/vufind/Record/1669810"
"5532","http://collections.britishart.yale.edu/vufind/Record/1669811"
"5533","http://collections.britishart.yale.edu/vufind/Record/1669812"
"5534","http://collections.britishart.yale.edu/vufind/Record/1669813"
"5535","http://collections.britishart.yale.edu/vufind/Record/1669814"
"5536","http://collections.britishart.yale.edu/vufind/Record/1669815"
"5537","http://collections.britishart.yale.edu/vufind/Record/1669817"
"5538","http://collections.britishart.yale.edu/vufind/Record/1669818"
"5539","http://collections.britishart.yale.edu/vufind/Record/1669819"
"5540","http://collections.britishart.yale.edu/vufind/Record/1669821"
"5541","http://collections.britishart.yale.edu/vufind/Record/1669822"
"5542","http://collections.britishart.yale.edu/vufind/Record/1669823"
"5543","http://collections.britishart.yale.edu/vufind/Record/1669824"
"5544","http://collections.britishart.yale.edu/vufind/Record/1669825"
"5545","http://collections.britishart.yale.edu/vufind/Record/1669827"
"5546","http://collections.britishart.yale.edu/vufind/Record/1669828"
"5547","http://collections.britishart.yale.edu/vufind/Record/1669829"
"55470","http://collections.britishart.yale.edu/vufind/Record/1669830"
"55471","http://collections.britishart.yale.edu/vufind/Record/1669831"
"55472","http://collections.britishart.yale.edu/vufind/Record/1669832"
"55473","http://collections.britishart.yale.edu/vufind/Record/1669833"
"55474","http://collections.britishart.yale.edu/vufind/Record/1669834"
"55475","http://collections.britishart.yale.edu/vufind/Record/1669835"
"55476","http://collections.britishart.yale.edu/vufind/Record/1669836"
"55477","http://collections.britishart.yale.edu/vufind/Record/1669837"
"5548","http://collections.britishart.yale.edu/vufind/Record/1669838"
"5549","http://collections.britishart.yale.edu/vufind/Record/1669839"
"5550","http://collections.britishart.yale.edu/vufind/Record/1669841"
"5551","http://collections.britishart.yale.edu/vufind/Record/1669842"
"5552","http://collections.britishart.yale.edu/vufind/Record/1669843"
"5553","http://collections.britishart.yale.edu/vufind/Record/1669844"
"5554","http://collections.britishart.yale.edu/vufind/Record/1669845"
"5555","http://collections.britishart.yale.edu/vufind/Record/1669846"
"5556","http://collections.britishart.yale.edu/vufind/Record/1669847"
"5557","http://collections.britishart.yale.edu/vufind/Record/1669848"
"5558","http://collections.britishart.yale.edu/vufind/Record/1669849"
"5559","http://collections.britishart.yale.edu/vufind/Record/1669850"
"5560","http://collections.britishart.yale.edu/vufind/Record/1669852"
"5561","http://collections.britishart.yale.edu/vufind/Record/1669853"
"5562","http://collections.britishart.yale.edu/vufind/Record/1669854"
"5563","http://collections.britishart.yale.edu/vufind/Record/1669855"
"5564","http://collections.britishart.yale.edu/vufind/Record/1669856"
"5565","http://collections.britishart.yale.edu/vufind/Record/1669857"
"5566","http://collections.britishart.yale.edu/vufind/Record/1669858"
"5567","http://collections.britishart.yale.edu/vufind/Record/1669859"
"5568","http://collections.britishart.yale.edu/vufind/Record/1669860"
"5569","http://collections.britishart.yale.edu/vufind/Record/1669861"
"5570","http://collections.britishart.yale.edu/vufind/Record/1669863"
"5571","http://collections.britishart.yale.edu/vufind/Record/1669864"
"5572","http://collections.britishart.yale.edu/vufind/Record/1669865"
"5573","http://collections.britishart.yale.edu/vufind/Record/1669866"
"5574","http://collections.britishart.yale.edu/vufind/Record/1669867"
"5575","http://collections.britishart.yale.edu/vufind/Record/1669868"
"5576","http://collections.britishart.yale.edu/vufind/Record/1669869"
"5577","http://collections.britishart.yale.edu/vufind/Record/1669870"
"5578","http://collections.britishart.yale.edu/vufind/Record/1669871"
"5580","http://collections.britishart.yale.edu/vufind/Record/1669873"
"5582","http://collections.britishart.yale.edu/vufind/Record/1669877"
"5583","http://collections.britishart.yale.edu/vufind/Record/1669878"
"5584","http://collections.britishart.yale.edu/vufind/Record/1669879"
"5585","http://collections.britishart.yale.edu/vufind/Record/1669880"
"5586","http://collections.britishart.yale.edu/vufind/Record/1669881"
"55869","http://collections.britishart.yale.edu/vufind/Record/1669882"
"5587","http://collections.britishart.yale.edu/vufind/Record/1669883"
"5588","http://collections.britishart.yale.edu/vufind/Record/1669884"
"55882","http://collections.britishart.yale.edu/vufind/Record/1669885"
"55883","http://collections.britishart.yale.edu/vufind/Record/1669886"
"5589","http://collections.britishart.yale.edu/vufind/Record/1669887"
"5590","http://collections.britishart.yale.edu/vufind/Record/1669892"
"5591","http://collections.britishart.yale.edu/vufind/Record/1669894"
"5592","http://collections.britishart.yale.edu/vufind/Record/1669895"
"5593","http://collections.britishart.yale.edu/vufind/Record/1669897"
"5594","http://collections.britishart.yale.edu/vufind/Record/1669898"
"5595","http://collections.britishart.yale.edu/vufind/Record/1669899"
"5596","http://collections.britishart.yale.edu/vufind/Record/1669900"
"5597","http://collections.britishart.yale.edu/vufind/Record/1669901"
"5598","http://collections.britishart.yale.edu/vufind/Record/1669902"
"5599","http://collections.britishart.yale.edu/vufind/Record/1669903"
"5600","http://collections.britishart.yale.edu/vufind/Record/1669905"
"5601","http://collections.britishart.yale.edu/vufind/Record/1669906"
"5602","http://collections.britishart.yale.edu/vufind/Record/1669907"
"5603","http://collections.britishart.yale.edu/vufind/Record/1669908"
"5604","http://collections.britishart.yale.edu/vufind/Record/1669909"
"5605","http://collections.britishart.yale.edu/vufind/Record/1669910"
"5606","http://collections.britishart.yale.edu/vufind/Record/1669911"
"5607","http://collections.britishart.yale.edu/vufind/Record/1669912"
"5608","http://collections.britishart.yale.edu/vufind/Record/1669913"
"5609","http://collections.britishart.yale.edu/vufind/Record/1669914"
"5611","http://collections.britishart.yale.edu/vufind/Record/1669916"
"5612","http://collections.britishart.yale.edu/vufind/Record/1669917"
"5613","http://collections.britishart.yale.edu/vufind/Record/1669918"
"5614","http://collections.britishart.yale.edu/vufind/Record/1669919"
"5615","http://collections.britishart.yale.edu/vufind/Record/1669920"
"5616","http://collections.britishart.yale.edu/vufind/Record/1669921"
"5617","http://collections.britishart.yale.edu/vufind/Record/1669922"
"5618","http://collections.britishart.yale.edu/vufind/Record/1669923"
"5619","http://collections.britishart.yale.edu/vufind/Record/1669924"
"5620","http://collections.britishart.yale.edu/vufind/Record/1669926"
"5621","http://collections.britishart.yale.edu/vufind/Record/1669927"
"5622","http://collections.britishart.yale.edu/vufind/Record/1669928"
"5623","http://collections.britishart.yale.edu/vufind/Record/1669929"
"5624","http://collections.britishart.yale.edu/vufind/Record/1669930"
"5625","http://collections.britishart.yale.edu/vufind/Record/1669931"
"5626","http://collections.britishart.yale.edu/vufind/Record/1669932"
"5627","http://collections.britishart.yale.edu/vufind/Record/1669933"
"5628","http://collections.britishart.yale.edu/vufind/Record/1669934"
"5629","http://collections.britishart.yale.edu/vufind/Record/1669935"
"5631","http://collections.britishart.yale.edu/vufind/Record/1669937"
"5632","http://collections.britishart.yale.edu/vufind/Record/1669938"
"5633","http://collections.britishart.yale.edu/vufind/Record/1669939"
"5634","http://collections.britishart.yale.edu/vufind/Record/1669940"
"5635","http://collections.britishart.yale.edu/vufind/Record/1669941"
"5636","http://collections.britishart.yale.edu/vufind/Record/1669943"
"5637","http://collections.britishart.yale.edu/vufind/Record/1669944"
"5638","http://collections.britishart.yale.edu/vufind/Record/1669945"
"5639","http://collections.britishart.yale.edu/vufind/Record/1669946"
"5640","http://collections.britishart.yale.edu/vufind/Record/1669948"
"5641","http://collections.britishart.yale.edu/vufind/Record/1669949"
"5643","http://collections.britishart.yale.edu/vufind/Record/1669950"
"5644","http://collections.britishart.yale.edu/vufind/Record/1669951"
"5645","http://collections.britishart.yale.edu/vufind/Record/1669952"
"5646","http://collections.britishart.yale.edu/vufind/Record/1669953"
"5647","http://collections.britishart.yale.edu/vufind/Record/1669954"
"5648","http://collections.britishart.yale.edu/vufind/Record/1669955"
"5649","http://collections.britishart.yale.edu/vufind/Record/1669956"
"5650","http://collections.britishart.yale.edu/vufind/Record/1669958"
"5651","http://collections.britishart.yale.edu/vufind/Record/1669959"
"5652","http://collections.britishart.yale.edu/vufind/Record/1669960"
"5653","http://collections.britishart.yale.edu/vufind/Record/1669961"
"5654","http://collections.britishart.yale.edu/vufind/Record/1669962"
"5655","http://collections.britishart.yale.edu/vufind/Record/1669963"
"5656","http://collections.britishart.yale.edu/vufind/Record/1669964"
"5657","http://collections.britishart.yale.edu/vufind/Record/1669965"
"5658","http://collections.britishart.yale.edu/vufind/Record/1669966"
"5659","http://collections.britishart.yale.edu/vufind/Record/1669967"
"5660","http://collections.britishart.yale.edu/vufind/Record/1669969"
"5661","http://collections.britishart.yale.edu/vufind/Record/1669970"
"5662","http://collections.britishart.yale.edu/vufind/Record/1669971"
"5663","http://collections.britishart.yale.edu/vufind/Record/1669972"
"5664","http://collections.britishart.yale.edu/vufind/Record/1669973"
"5665","http://collections.britishart.yale.edu/vufind/Record/1669974"
"5666","http://collections.britishart.yale.edu/vufind/Record/1669975"
"5667","http://collections.britishart.yale.edu/vufind/Record/1669976"
"5668","http://collections.britishart.yale.edu/vufind/Record/1669977"
"5669","http://collections.britishart.yale.edu/vufind/Record/1669978"
"5683","http://collections.britishart.yale.edu/vufind/Record/1669981"
"5684","http://collections.britishart.yale.edu/vufind/Record/1669982"
"5685","http://collections.britishart.yale.edu/vufind/Record/1669983"
"5686","http://collections.britishart.yale.edu/vufind/Record/1669984"
"5687","http://collections.britishart.yale.edu/vufind/Record/1669985"
"5689","http://collections.britishart.yale.edu/vufind/Record/1669986"
"5690","http://collections.britishart.yale.edu/vufind/Record/1669988"
"5691","http://collections.britishart.yale.edu/vufind/Record/1669989"
"5692","http://collections.britishart.yale.edu/vufind/Record/1669990"
"5693","http://collections.britishart.yale.edu/vufind/Record/1669991"
"5694","http://collections.britishart.yale.edu/vufind/Record/1669992"
"5695","http://collections.britishart.yale.edu/vufind/Record/1669993"
"5696","http://collections.britishart.yale.edu/vufind/Record/1669994"
"56960","http://collections.britishart.yale.edu/vufind/Record/1669995"
"56961","http://collections.britishart.yale.edu/vufind/Record/1669996"
"5697","http://collections.britishart.yale.edu/vufind/Record/1669997"
"5698","http://collections.britishart.yale.edu/vufind/Record/1669998"
"5699","http://collections.britishart.yale.edu/vufind/Record/1669999"
"5700","http://collections.britishart.yale.edu/vufind/Record/1670001"
"5701","http://collections.britishart.yale.edu/vufind/Record/1670002"
"5702","http://collections.britishart.yale.edu/vufind/Record/1670003"
"5703","http://collections.britishart.yale.edu/vufind/Record/1670004"
"5704","http://collections.britishart.yale.edu/vufind/Record/1670005"
"5705","http://collections.britishart.yale.edu/vufind/Record/1670006"
"57059","http://collections.britishart.yale.edu/vufind/Record/1670007"
